1057
2_1320;BUS;1
2_1322;BUS;1
2_1323;BUS;1
2_1324;BUS;1
2_1325;BUS;1
2_1326;BUS;1
2_1327;BUS;1
2_1329;BUS;1
2_1330;BUS;1
2_1331;BUS;1
2_1334;BUS;1
2_1335;BUS;1
2_1336;BUS;1
2_1337;BUS;1
2_1338;BUS;1
2_1339;BUS;1
2_1340;BUS;1
2_1341;BUS;1
2_1342;BUS;1
2_1343;BUS;1
2_1344;BUS;1
2_1346;BUS;1
2_1347;BUS;1
2_1353;BUS;1
2_1356;BUS;1
2_1358;BUS;1
2_1359;BUS;1
2_1360;BUS;1
2_1361;BUS;1
2_1362;BUS;1
2_1363;BUS;1
2_1364;BUS;1
2_1365;BUS;1
2_1366;BUS;1
2_1367;BUS;1
2_1368;BUS;1
2_1369;BUS;1
2_1370;BUS;1
2_1372;BUS;1
2_1373;BUS;1
2_1374;BUS;1
2_1375;BUS;1
2_1376;BUS;1
2_1377;BUS;1
2_1378;BUS;1
2_1381;BUS;1
2_1382;BUS;1
2_1383;BUS;1
2_1384;BUS;1
2_1385;BUS;1
2_1386;BUS;1
2_1387;BUS;1
2_1388;BUS;1
2_1389;BUS;1
2_1390;BUS;1
2_1391;BUS;1
2_1392;BUS;1
2_1393;BUS;1
2_1394;BUS;1
2_1395;BUS;1
2_1396;BUS;1
2_1397;BUS;1
2_1398;BUS;1
2_1399;BUS;1
2_1401;BUS;1
2_1402;BUS;1
2_1403;BUS;1
2_1404;BUS;1
2_1405;BUS;1
2_1406;BUS;1
2_1407;BUS;1
2_1408;BUS;1
2_1409;BUS;1
2_1410;BUS;1
2_1411;BUS;1
2_1413;BUS;1
2_1414;BUS;1
2_1416;BUS;1
2_1417;BUS;1
2_1418;BUS;1
2_1420;BUS;1
2_1421;BUS;1
2_1422;BUS;1
2_1423;BUS;1
2_1424;BUS;1
2_1426;BUS;1
2_1427;BUS;1
2_1428;BUS;1
2_1430;BUS;1
2_1431;BUS;1
2_1432;BUS;1
2_1433;BUS;1
2_1434;BUS;1
2_1435;BUS;1
2_1436;BUS;1
2_1437;BUS;1
2_1438;BUS;1
2_1439;BUS;1
2_1441;BUS;1
2_1442;BUS;1
2_1443;BUS;1
2_1444;BUS;1
2_1445;BUS;1
2_1446;BUS;1
2_1447;BUS;1
2_1449;BUS;1
2_1450;BUS;1
2_1451;BUS;1
2_1452;BUS;1
2_1453;BUS;1
2_1455;BUS;1
2_1456;BUS;1
2_1457;BUS;1
2_1459;BUS;1
2_1460;BUS;1
2_1461;BUS;1
2_1462;BUS;1
2_1464;BUS;1
2_1465;BUS;1
2_1468;BUS;1
2_1469;BUS;1
2_1471;BUS;1
2_1472;BUS;1
2_1473;BUS;1
2_1474;BUS;1
2_1475;BUS;1
2_1477;BUS;1
2_1480;BUS;1
2_1481;BUS;1
2_1483;BUS;1
2_1484;BUS;1
2_1485;BUS;1
2_1486;BUS;1
2_1489;BUS;1
2_1491;BUS;1
2_1492;BUS;1
2_1493;BUS;1
2_1494;BUS;1
2_1497;BUS;1
2_1498;BUS;1
2_1499;BUS;1
2_1500;BUS;1
2_1501;BUS;1
2_1502;BUS;1
2_1503;BUS;1
2_1504;BUS;1
2_1506;BUS;1
2_1508;BUS;1
2_1510;BUS;1
2_1511;BUS;1
2_1513;BUS;1
2_1514;BUS;1
2_1515;BUS;1
2_1517;BUS;1
2_1518;BUS;1
2_1519;BUS;1
2_1520;BUS;1
2_1521;BUS;1
2_1522;BUS;1
2_1523;BUS;1
2_1524;BUS;1
2_1526;BUS;1
2_1527;BUS;1
2_1528;BUS;1
2_1529;BUS;1
2_1530;BUS;1
2_1532;BUS;1
2_1534;BUS;1
2_1536;BUS;1
2_1537;BUS;1
2_1539;BUS;1
2_1540;BUS;1
2_1542;BUS;1
2_1543;BUS;1
2_1550;BUS;1
2_1552;BUS;1
2_1554;BUS;1
2_1555;BUS;1
2_1556;BUS;1
2_1560;BUS;1
2_1561;BUS;1
2_1563;BUS;1
2_1567;BUS;1
2_1570;BUS;1
2_1571;BUS;1
2_1572;BUS;1
2_1573;BUS;1
2_1574;BUS;1
2_1586;BUS;1
2_1587;BUS;1
2_1588;BUS;1
2_1589;BUS;1
2_1590;BUS;1
2_1591;BUS;1
2_1595;BUS;1
2_1603;BUS;1
2_1604;BUS;1
2_1605;BUS;1
2_1606;BUS;1
2_1609;BUS;1
2_1610;BUS;1
2_1611;BUS;1
2_1612;BUS;1
2_1613;BUS;1
2_1615;BUS;1
2_1616;BUS;1
2_1617;BUS;1
2_1618;BUS;1
2_1622;BUS;1
2_1623;BUS;1
2_2002;BUS;1
2_2003;BUS;1
2_2005;BUS;1
2_2006;BUS;1
2_2007;BUS;1
2_2008;BUS;1
2_2009;BUS;1
2_2010;BUS;1
2_2012;BUS;1
2_2013;BUS;1
2_2014;BUS;1
2_2015;BUS;1
2_2016;BUS;1
2_2017;BUS;1
2_2019;BUS;1
2_2020;BUS;1
2_2021;BUS;1
2_2022;BUS;1
2_2024;BUS;1
2_2027;BUS;1
2_2028;BUS;1
2_2029;BUS;1
2_2030;BUS;1
2_2031;BUS;1
2_2032;BUS;1
2_2033;BUS;1
2_2034;BUS;1
2_2035;BUS;1
2_2036;BUS;1
2_2037;BUS;1
2_2038;BUS;1
2_2039;BUS;1
2_2040;BUS;1
2_2041;BUS;1
2_2042;BUS;1
2_2043;BUS;1
2_2044;BUS;1
2_2045;BUS;1
2_2046;BUS;1
2_2047;BUS;1
2_2048;BUS;1
2_2049;BUS;1
2_2050;BUS;1
2_2051;BUS;1
2_2052;BUS;1
2_2053;BUS;1
2_2054;BUS;1
2_2055;BUS;1
2_2056;BUS;1
2_2057;BUS;1
2_2058;BUS;1
2_2059;BUS;1
2_2060;BUS;1
2_2061;BUS;1
2_2062;BUS;1
2_2063;BUS;1
2_2064;BUS;1
2_2065;BUS;1
2_2066;BUS;1
2_2067;BUS;1
2_2068;BUS;1
2_2069;BUS;1
2_2070;BUS;1
2_2071;BUS;1
2_2072;BUS;1
2_2073;BUS;1
2_2074;BUS;1
2_2075;BUS;1
2_2076;BUS;1
2_2077;BUS;1
2_2080;BUS;1
2_2083;BUS;1
2_2085;BUS;1
2_2086;BUS;1
2_2088;BUS;1
2_2089;BUS;1
2_2101;BUS;1
2_2103;BUS;1
2_2104;BUS;1
2_2106;BUS;1
2_2114;BUS;1
2_2115;BUS;1
2_2121;BUS;1
2_2201;BUS;1
2_2202;BUS;1
2_2203;BUS;1
2_2204;BUS;1
2_2211;BUS;1
2_2213;BUS;1
2_2214;BUS;1
2_2215;BUS;1
2_2216;BUS;1
2_2217;BUS;1
2_2218;BUS;1
2_2219;BUS;1
2_2220;BUS;1
2_2223;BUS;1
2_2227;BUS;1
2_2228;BUS;1
2_2229;BUS;1
2_2233;BUS;1
2_2235;BUS;1
2_2236;BUS;1
2_2237;BUS;1
2_2238;BUS;1
2_2242;BUS;1
2_2243;BUS;1
2_2244;BUS;1
2_2257;BUS;1
2_2258;BUS;1
2_2260;BUS;1
2_2263;BUS;1
2_2264;BUS;1
2_2271;BUS;1
2_2302;BUS;1
2_2303;BUS;1
2_2304;BUS;1
2_2305;BUS;1
2_2307;BUS;1
2_2308;BUS;1
2_2309;BUS;1
2_2311;BUS;1
2_2312;BUS;1
2_2314;BUS;1
2_2316;BUS;1
2_2317;BUS;1
2_2319;BUS;1
2_2320;BUS;1
2_2321;BUS;1
2_2322;BUS;1
2_2323;BUS;1
2_2324;BUS;1
2_2325;BUS;1
2_2401;BUS;1
2_2402;BUS;1
2_2405;BUS;1
2_2406;BUS;1
2_2407;BUS;1
2_2408;BUS;1
2_2409;BUS;1
2_2410;BUS;1
2_2411;BUS;1
2_2412;BUS;1
2_2413;BUS;1
2_2414;BUS;1
2_2415;BUS;1
2_2416;BUS;1
2_2417;BUS;1
2_2418;BUS;1
2_2421;BUS;1
2_2430;BUS;1
2_2431;BUS;1
2_2432;BUS;1
2_2434;BUS;1
2_2435;BUS;1
2_2436;BUS;1
2_2437;BUS;1
2_2448;BUS;1
2_2449;BUS;1
2_2451;BUS;1
2_2452;BUS;1
2_2453;BUS;1
2_2502;BUS;1
2_2503;BUS;1
2_2504;BUS;1
2_2505;BUS;1
2_2506;BUS;1
2_2508;BUS;1
2_2509;BUS;1
2_2512;BUS;1
2_2513;BUS;1
2_2515;BUS;1
2_2516;BUS;1
2_2517;BUS;1
2_2518;BUS;1
2_2519;BUS;1
2_2521;BUS;1
2_2522;BUS;1
2_2523;BUS;1
2_2524;BUS;1
2_2526;BUS;1
2_2529;BUS;1
2_2602;BUS;1
2_2603;BUS;1
2_2619;BUS;1
2_2620;BUS;1
2_2635;BUS;1
2_2640;BUS;1
2_2707;BUS;1
2_2708;BUS;1
2_2709;BUS;1
2_2710;BUS;1
2_2714;BUS;1
2_2715;BUS;1
2_2719;BUS;1
2_2722;BUS;1
2_2727;BUS;1
2_2732;BUS;1
2_2733;BUS;1
2_2734;BUS;1
2_2804;BUS;1
2_2805;BUS;1
2_2806;BUS;1
2_2807;BUS;1
2_2808;BUS;1
2_2809;BUS;1
2_2810;BUS;1
2_2811;BUS;1
2_2812;BUS;1
2_2813;BUS;1
2_2814;BUS;1
2_2815;BUS;1
2_2816;BUS;1
2_2817;BUS;1
2_2818;BUS;1
2_2819;BUS;1
2_2820;BUS;1
2_2821;BUS;1
2_2824;BUS;1
2_2825;BUS;1
2_2826;BUS;1
2_2827;BUS;1
2_2829;BUS;1
2_2830;BUS;1
2_2831;BUS;1
2_2832;BUS;1
2_2833;BUS;1
2_2834;BUS;1
2_2836;BUS;1
2_2837;BUS;1
2_2838;BUS;1
2_2839;BUS;1
2_2842;BUS;1
2_2843;BUS;1
2_2844;BUS;1
2_2846;BUS;1
2_2847;BUS;1
2_2848;BUS;1
2_2905;BUS;1
2_2906;BUS;1
2_2907;BUS;1
2_2911;BUS;1
2_2912;BUS;1
2_2913;BUS;1
2_2914;BUS;1
2_2915;BUS;1
2_2917;BUS;1
2_2918;BUS;1
2_2919;BUS;1
2_2920;BUS;1
2_2922;BUS;1
2_2923;BUS;1
2_2924;BUS;1
2_2927;BUS;1
2_2928;BUS;1
2_2930;BUS;1
2_3001;BUS;1
2_3002;BUS;1
2_3006;BUS;1
2_3007;BUS;1
2_3008;BUS;1
2_3009;BUS;1
2_3011;BUS;1
2_3013;BUS;1
2_3014;BUS;1
2_3015;BUS;1
2_3018;BUS;1
2_3021;BUS;1
2_3027;BUS;1
2_3028;BUS;1
2_3029;BUS;1
2_3032;BUS;1
2_3102;BUS;1
2_3104;BUS;1
2_3105;BUS;1
2_3107;BUS;1
2_3108;BUS;1
2_3109;BUS;1
2_3110;BUS;1
2_3111;BUS;1
2_3112;BUS;1
2_3113;BUS;1
2_3115;BUS;1
2_3116;BUS;1
2_3117;BUS;1
2_3119;BUS;1
2_3120;BUS;1
2_3122;BUS;1
2_3125;BUS;1
2_3126;BUS;1
2_3127;BUS;1
2_3128;BUS;1
2_3129;BUS;1
2_3130;BUS;1
2_3131;BUS;1
2_3133;BUS;1
2_3134;BUS;1
2_3135;BUS;1
2_3136;BUS;1
2_3137;BUS;1
2_3139;BUS;1
2_3141;BUS;1
2_3144;BUS;1
2_3208;BUS;1
2_3209;BUS;1
2_3211;BUS;1
2_3212;BUS;1
2_3213;BUS;1
2_3216;BUS;1
2_3217;BUS;1
2_3218;BUS;1
2_3220;BUS;1
2_3221;BUS;1
2_3249;BUS;1
2_3250;BUS;1
2_3301;BUS;1
2_3302;BUS;1
2_3304;BUS;1
2_3305;BUS;1
2_3306;BUS;1
2_3307;BUS;1
2_3308;BUS;1
2_3311;BUS;1
2_3312;BUS;1
2_3313;BUS;1
2_3314;BUS;1
2_3315;BUS;1
2_3316;BUS;1
2_3322;BUS;1
2_3323;BUS;1
2_3501;BUS;1
2_3502;BUS;1
2_3503;BUS;1
2_3504;BUS;1
2_3505;BUS;1
2_3506;BUS;1
2_3507;BUS;1
2_3509;BUS;1
2_3510;BUS;1
2_3511;BUS;1
2_3512;BUS;1
2_3513;BUS;1
2_3516;BUS;1
2_3602;BUS;1
2_3604;BUS;1
2_3613;BUS;1
2_3614;BUS;1
2_3615;BUS;1
2_3617;BUS;1
2_3714;BUS;1
2_3715;BUS;1
2_3723;BUS;1
2_3724;BUS;1
2_3732;BUS;1
2_3751;BUS;1
2_3752;BUS;1
2_3753;BUS;1
2_3755;BUS;1
2_3756;BUS;1
2_3757;BUS;1
2_3762;BUS;1
2_3763;BUS;1
2_3764;BUS;1
2_3766;BUS;1
2_3768;BUS;1
2_3769;BUS;1
2_3770;BUS;1
2_3771;BUS;1
2_3801;BUS;1
2_3802;BUS;1
2_3803;BUS;1
2_3808;BUS;1
2_3809;BUS;1
2_3816;BUS;1
2_3817;BUS;1
2_3851;BUS;1
2_3852;BUS;1
2_3853;BUS;1
2_3854;BUS;1
2_3855;BUS;1
2_3862;BUS;1
2_3863;BUS;1
2_3864;BUS;1
2_3865;BUS;1
2_3903;BUS;1
2_3904;BUS;1
2_3905;BUS;1
2_3906;BUS;1
2_3907;BUS;1
2_3908;BUS;1
2_3909;BUS;1
2_3910;BUS;1
2_3911;BUS;1
2_3912;BUS;1
2_3913;BUS;1
2_3914;BUS;1
2_3951;BUS;1
2_3952;BUS;1
2_3953;BUS;1
2_3954;BUS;1
2_3955;BUS;1
2_3959;BUS;1
2_3960;BUS;1
2_3961;BUS;1
2_3962;BUS;1
2_4001;BUS;1
2_4002;BUS;1
2_4003;BUS;1
2_4004;BUS;1
2_4006;BUS;1
2_4007;BUS;1
2_4008;BUS;1
2_4009;BUS;1
2_4010;BUS;1
2_4011;BUS;1
2_4012;BUS;1
2_4013;BUS;1
2_4018;BUS;1
2_4054;BUS;1
2_4055;BUS;1
2_4056;BUS;1
2_4057;BUS;1
2_4059;BUS;1
2_4062;BUS;1
2_4069;BUS;1
2_4103;BUS;1
2_4104;BUS;1
2_4105;BUS;1
2_4109;BUS;1
2_4110;BUS;1
2_4151;BUS;1
2_4152;BUS;1
2_4153;BUS;1
2_4154;BUS;1
2_4155;BUS;1
2_4157;BUS;1
2_4158;BUS;1
2_4160;BUS;1
2_4161;BUS;1
2_4162;BUS;1
2_4163;BUS;1
2_4201;BUS;1
2_4202;BUS;1
2_4203;BUS;1
2_4204;BUS;1
2_4209;BUS;1
2_4210;BUS;1
2_4211;BUS;1
2_4252;BUS;1
2_4253;BUS;1
2_4254;BUS;1
2_4264;BUS;1
2_4267;BUS;1
2_4269;BUS;1
2_4303;BUS;1
2_4304;BUS;1
2_4305;BUS;1
2_4306;BUS;1
2_4307;BUS;1
2_4308;BUS;1
2_4310;BUS;1
2_4311;BUS;1
2_4315;BUS;1
2_4316;BUS;1
2_4322;BUS;1
2_4351;BUS;1
2_4352;BUS;1
2_4353;BUS;1
2_4354;BUS;1
2_4355;BUS;1
2_4356;BUS;1
2_4357;BUS;1
2_4358;BUS;1
2_4359;BUS;1
2_4360;BUS;1
2_4361;BUS;1
2_4362;BUS;1
2_4363;BUS;1
2_4453;BUS;1
2_4457;BUS;1
2_4459;BUS;1
2_4460;BUS;1
2_4502;BUS;1
2_4505;BUS;1
2_4507;BUS;1
2_4508;BUS;1
2_4509;BUS;1
2_4510;BUS;1
2_4511;BUS;1
2_4551;BUS;1
2_4552;BUS;1
2_4553;BUS;1
2_4554;BUS;1
2_4555;BUS;1
2_4601;BUS;1
2_4602;BUS;1
2_4603;BUS;1
2_4604;BUS;1
2_4605;BUS;1
2_4606;BUS;1
2_4607;BUS;1
2_4608;BUS;1
2_4652;BUS;1
2_4700;BUS;1
2_4701;BUS;1
2_4702;BUS;1
2_4703;BUS;1
2_4704;BUS;1
2_4705;BUS;1
2_4706;BUS;1
2_4707;BUS;1
2_4708;BUS;1
2_4800;BUS;1
2_4801;BUS;1
2_4850;BUS;1
2_4900;BUS;1
2_4901;BUS;1
2_4950;BUS;1
2_6001;BUS;1
2_6002;BUS;1
2_6003;BUS;1
2_6004;BUS;1
2_6005;BUS;1
2_6006;BUS;1
2_1;BUS_ROUTE;1
2_2;BUS_ROUTE;1
2_3;BUS_ROUTE;1
2_4;BUS_ROUTE;1
2_5;BUS_ROUTE;1
2_6;BUS_ROUTE;1
2_8;BUS_ROUTE;1
2_9;BUS_ROUTE;1
2_11;BUS_ROUTE;1
2_14;BUS_ROUTE;1
2_31;BUS_ROUTE;1
2_32;BUS_ROUTE;1
2_33;BUS_ROUTE;1
2_34;BUS_ROUTE;1
2_35;BUS_ROUTE;1
2_40;BUS_ROUTE;1
2_41;BUS_ROUTE;1
2_44;BUS_ROUTE;1
2_50;BUS_ROUTE;1
2_51;BUS_ROUTE;1
2_52;BUS_ROUTE;1
2_53;BUS_ROUTE;1
2_54;BUS_ROUTE;1
2_55;BUS_ROUTE;1
2_56;BUS_ROUTE;1
2_57;BUS_ROUTE;1
2_61;BUS_ROUTE;1
2_64;BUS_ROUTE;1
2_65;BUS_ROUTE;1
2_67;BUS_ROUTE;1
2_68;BUS_ROUTE;1
2_70;BUS_ROUTE;1
2_71;BUS_ROUTE;1
2_72;BUS_ROUTE;1
2_73;BUS_ROUTE;1
2_74;BUS_ROUTE;1
2_75;BUS_ROUTE;1
2_76;BUS_ROUTE;1
2_77;BUS_ROUTE;1
2_78;BUS_ROUTE;1
2_81;BUS_ROUTE;1
2_94;BUS_ROUTE;1
2_96;BUS_ROUTE;1
2_150;BUS_ROUTE;1
2_153;BUS_ROUTE;1
2_154;BUS_ROUTE;1
2_155;BUS_ROUTE;1
2_157;BUS_ROUTE;1
2_158;BUS_ROUTE;1
2_164;BUS_ROUTE;1
2_168;BUS_ROUTE;1
2_805;BUS_ROUTE;1
